listing_id,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
24084,4526852,20876959,Private room,Manhattan,SoHo,0,,2,1,1,263,1,40.726761,-74.0042,26:51.7
24085,4527194,2646676,Entire home/apt,Manhattan,West Village,0,,3,0,1,292,5,40.734357,-74.006969,43:13.2
24086,4527408,6771467,Private room,Manhattan,Upper West Side,0,,2,1,1,82,2,40.781438,-73.979142,01:22.6
24087,4529035,5219616,Shared room,Brooklyn,Bedford-Stuyvesant,0,,4,1,1,35,1,40.684686,-73.929528,52:19.6
24088,4529246,5631858,Entire home/apt,Brooklyn,Flatbush,0,,2,0,1,140,2,40.641826,-73.96087,04:54.0
24089,4529360,18609006,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,,6,2,2,82,2,40.686344,-73.931862,38:49.8
24090,4529505,22289847,Private room,Manhattan,East Harlem,1,4,2,1,1,76,1,40.797935,-73.93136,19:22.4
24091,4529692,5940465,Entire home/apt,Manhattan,East Village,0,,4,1,1,211,1,40.723705,-73.979593,22:57.3
24092,4529821,9830394,Entire home/apt,Brooklyn,Crown Heights,0,,10,4,1,409,1,40.67641,-73.951615,29:00.7
24093,4529841,3864968,Entire home/apt,Manhattan,Chelsea,0,,2,1,1,409,3,40.737513,-73.994724,08:55.7
24094,4529871,17296,Entire home/apt,Manhattan,Nolita,2,5,4,2,1,175,1,40.724007,-73.995031,34:11.2
24095,4529951,2782387,Entire home/apt,Manhattan,Chinatown,0,,3,1,1,234,2,40.715448,-74.000072,37:56.2
24096,4530035,5340525,Entire home/apt,Manhattan,Civic Center,0,,8,3,2,561,5,40.712556,-74.006399,49:21.7
24097,4530064,23486143,Entire home/apt,Manhattan,East Village,0,,8,3,2,579,3,40.728513,-73.980357,19:48.1
24098,4530071,23486811,Entire home/apt,Brooklyn,Bensonhurst,0,,2,1,1,105,2,40.614786,-73.992903,59:15.4
24099,4530160,9997747,Entire home/apt,Brooklyn,Williamsburg,1,5,4,1,1,235,3,40.719055,-73.957984,16:47.0
24100,4530164,9251010,Entire home/apt,Manhattan,East Harlem,0,,2,1,1,176,4,40.791387,-73.938396,35:18.8
24101,4530231,9974822,Entire home/apt,Manhattan,Chelsea,0,,2,0,1,175,1,40.742623,-73.998764,36:16.9
24102,4530287,5050451,Entire home/apt,Manhattan,Upper West Side,0,,2,0,1,234,10,40.779451,-73.984734,29:47.7
24103,4530359,2154348,Entire home/apt,Brooklyn,Williamsburg,0,,4,1,1,129,1,40.711344,-73.957638,38:56.6
24104,4530421,23487753,Entire home/apt,Bronx,Fordham,1,5,3,2,1,88,1,40.869921,-73.889586,39:57.6
24105,4530431,18815380,Entire home/apt,Manhattan,Upper East Side,4,4,2,1,1,149,1,40.762495,-73.957189,29:45.2
24106,4530441,23488923,Entire home/apt,Manhattan,Chelsea,0,,2,1,1,263,5,40.74076,-73.999286,51:34.2
24107,4530494,23489325,Entire home/apt,Manhattan,Hell's Kitchen,0,,2,1,1,233,1,40.762347,-73.99123,12:49.7
24108,4530527,23489513,Entire home/apt,Manhattan,East Village,0,,2,0,1,140,1,40.724179,-73.978158,09:40.9
24109,4530621,23490148,Private room,Brooklyn,Sheepshead Bay,2,4.5,2,1,1,58,1,40.599212,-73.934136,06:53.3
24110,4530646,23486143,Entire home/apt,Manhattan,East Village,1,,6,2,1,409,3,40.729217,-73.981697,09:43.8
24111,4530660,12115029,Entire home/apt,Manhattan,Upper West Side,0,,5,2,1,410,1,40.774411,-73.978317,16:02.6
24112,4530711,23332428,Private room,Manhattan,Chelsea,0,,2,1,1,234,1,40.747062,-73.995653,58:19.1
24113,4530720,23490547,Entire home/apt,Manhattan,East Village,0,,4,1,1,233,3,40.723454,-73.979135,42:40.9
24114,4530733,640117,Entire home/apt,Brooklyn,Williamsburg,0,,4,0,1,234,1,40.723153,-73.955371,46:56.7
24115,4530945,23491582,Entire home/apt,Manhattan,Upper West Side,0,,4,1,1,323,3,40.776046,-73.982758,13:21.3
24116,4530959,23491584,Private room,Brooklyn,Crown Heights,0,,2,1,1,117,1,40.676671,-73.960603,19:00.3
24117,4531031,13876605,Private room,Brooklyn,Williamsburg,2,5,2,1,1,88,1,40.711895,-73.96197,28:03.6
24118,4531101,60810,Entire home/apt,Brooklyn,Bushwick,0,,6,2,1,351,2,40.69486,-73.927884,29:19.4
24119,4531110,6686800,Private room,Manhattan,Financial District,4,5,2,1,1,134,1,40.705319,-74.0096,13:47.8
24120,4531156,1341264,Entire home/apt,Brooklyn,Greenpoint,0,,4,2,1,211,3,40.727673,-73.955999,59:28.4
24121,4531219,1512182,Private room,Brooklyn,Prospect-Lefferts Gardens,0,,2,1,1,88,1,40.657398,-73.958024,36:29.8
24122,4531311,7306325,Entire home/apt,Manhattan,Harlem,0,,4,1,1,146,3,40.81346,-73.951584,29:49.8
24123,4531322,2581900,Entire home/apt,Brooklyn,Bushwick,0,,2,2,1,175,3,40.698995,-73.917364,26:06.6
24124,4531347,8741616,Private room,Brooklyn,Greenpoint,0,,1,1,1,88,1,40.735537,-73.953776,36:21.2
24125,4531352,23494096,Private room,Brooklyn,Bushwick,3,5,4,1,1.5,81,1,40.698099,-73.926013,04:08.6
24126,4531428,23494431,Private room,Manhattan,Upper West Side,0,,2,1,1,117,7,40.797663,-73.961705,16:09.3
24127,4531455,23494096,Private room,Brooklyn,Bushwick,4,5,4,1,1.5,81,1,40.698949,-73.926833,29:51.2
24128,4531484,23494096,Private room,Brooklyn,Bushwick,3,4,2,1,1.5,69,1,40.696612,-73.926982,23:05.4
24129,4531509,2432237,Private room,Brooklyn,Bedford-Stuyvesant,0,,1,1,1,70,1,40.692398,-73.958586,25:55.8
24130,4531528,23486143,Entire home/apt,Manhattan,East Village,0,,6,2,1.5,427,3,40.723849,-73.981932,03:29.6
24131,4531671,6136685,Entire home/apt,Manhattan,Hell's Kitchen,0,,4,1,1,287,1,40.755678,-73.993391,14:33.7
24132,4531778,7836479,Private room,Brooklyn,Williamsburg,0,,2,1,1,105,1,40.710105,-73.962762,33:53.7
24133,4531860,1805187,Entire home/apt,Brooklyn,Greenpoint,0,,2,0,1,146,1,40.729434,-73.950752,41:20.9
24134,4531900,7682603,Entire home/apt,Brooklyn,Sunset Park,3,4.5,6,2,1,175,1,40.661058,-73.992499,01:49.9
24135,4532057,23497728,Entire home/apt,Manhattan,Upper East Side,0,,3,0,1,234,1,40.777213,-73.952688,38:45.5
24136,4532137,13996246,Entire home/apt,Brooklyn,Williamsburg,0,,5,2,1,251,1,40.707765,-73.955361,29:44.6
24137,4532153,23498177,Entire home/apt,Manhattan,Financial District,0,,2,1,1,199,4,40.711647,-74.006895,48:12.4
24138,4532226,11043551,Private room,Manhattan,Chinatown,0,,2,1,1,106,1,40.716001,-73.993739,18:35.5
24139,4532279,9950163,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,3,2,1,257,1,40.690853,-73.951008,36:45.4
24140,4532400,23491584,Entire home/apt,Brooklyn,Crown Heights,0,,10,3,2,380,1,40.677819,-73.960342,03:04.8
24141,4532433,22861810,Private room,Manhattan,East Harlem,0,,3,1,1,116,1,40.792484,-73.946886,44:03.3
24142,4532435,13888249,Entire home/apt,Brooklyn,Williamsburg,0,,2,1,1,175,7,40.707983,-73.953735,54:24.2
24143,4532445,23499342,Entire home/apt,Manhattan,West Village,0,,2,0,1,257,1,40.733212,-74.000261,43:24.9
24144,4532468,11036430,Entire home/apt,Manhattan,East Village,1,5,3,0,1,149,1,40.726945,-73.98774,35:27.9
24145,4532495,8874010,Entire home/apt,Manhattan,Chelsea,0,,2,0,1,251,2,40.741419,-74.002201,19:14.1
24146,4532577,15666427,Private room,Manhattan,Upper East Side,0,,2,1,1,94,2,40.781393,-73.952882,19:36.3
24147,4532610,18215434,Entire home/apt,Brooklyn,Bay Ridge,1,5,3,1,1,116,2,40.622239,-74.026293,06:51.7
24148,4532684,23183365,Entire home/apt,Manhattan,East Harlem,0,,2,0,1,140,1,40.791548,-73.94508,19:04.4
24149,4532719,730850,Entire home/apt,Manhattan,East Village,0,,2,0,1,346,1,40.729755,-73.988629,11:26.9
24150,4532757,2121061,Entire home/apt,Manhattan,Upper West Side,0,,3,1,1,351,7,40.784741,-73.975533,46:36.7
24151,4532877,879707,Entire home/apt,Manhattan,Financial District,0,,4,1,1,285,7,40.708063,-74.011983,03:08.6
24152,4532916,10643386,Entire home/apt,Manhattan,East Village,0,,5,2,1,205,7,40.722803,-73.976947,24:53.0
24153,4533010,23503432,Entire home/apt,Manhattan,Washington Heights,0,,2,1,1,70,1,40.854922,-73.93302,32:01.9
24154,4533039,6015526,Private room,Manhattan,Murray Hill,0,,1,1,1,292,1,40.744159,-73.973883,56:54.7
24155,4533097,218425,Private room,Brooklyn,Park Slope,0,,3,1,1,164,4,40.66811,-73.980027,59:36.8
24156,4533099,21818092,Entire home/apt,Brooklyn,Fort Greene,0,,4,2,1,292,1,40.684473,-73.97741,07:17.0
24157,4533121,14600783,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1,1,82,1,40.687136,-73.957543,02:18.0
24158,4533140,53024,Entire home/apt,Brooklyn,Prospect-Lefferts Gardens,0,,7,3,1.5,292,1,40.661389,-73.947284,41:26.2
24159,4533202,13241955,Private room,Brooklyn,Kensington,0,,3,1,1,82,2,40.64038,-73.974969,49:43.5
24160,4533234,23504788,Entire home/apt,Manhattan,Midtown,0,,4,1,1,293,1,40.753242,-73.970636,25:39.4
24161,4533347,23505655,Private room,Manhattan,East Village,0,,1,1,1,234,7,40.729071,-73.985618,29:52.2
24162,4533678,19737451,Private room,Brooklyn,Williamsburg,0,,5,1,1,186,1,40.706092,-73.927997,54:53.4
24163,4535362,1532815,Entire home/apt,Manhattan,Midtown,0,,2,1,2,351,1,40.76161,-73.974417,34:15.0
24164,4535508,23517365,Private room,Brooklyn,Bushwick,1,5,2,1,1,63,1,40.693317,-73.924384,59:40.1
24165,4535927,5802604,Entire home/apt,Manhattan,Upper West Side,0,,3,1,1,117,1,40.800728,-73.963943,12:21.6
24166,4535952,10349130,Entire home/apt,Manhattan,Upper East Side,0,,2,1,1,187,2,40.770187,-73.949697,19:59.8
24167,4536039,23354691,Entire home/apt,Manhattan,Upper East Side,0,,6,1,1,557,1,40.763599,-73.96493,32:01.7
24168,4536586,12693867,Private room,Manhattan,Harlem,0,,1,1,1,76,1,40.821631,-73.956345,56:22.9
24169,4536637,11010205,Entire home/apt,Brooklyn,Bensonhurst,0,,3,0,1,175,1,40.615755,-73.991657,07:18.4
24170,4536674,9017152,Entire home/apt,Manhattan,East Village,0,,2,1,1,234,4,40.725482,-73.988701,25:27.6
24171,4536684,19867889,Entire home/apt,Manhattan,Nolita,0,,3,1,1,164,1,40.723809,-73.992732,12:23.3
24172,4536777,22461905,Private room,Manhattan,Chinatown,0,,2,1,2,117,1,40.715408,-73.991814,05:21.2
24173,4536927,8801391,Entire home/apt,Brooklyn,Downtown Brooklyn,0,,2,0,1,175,1,40.697189,-73.984017,09:50.1
24174,4536929,1260085,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,2,1,1,111,1,40.679734,-73.945855,20:02.3
24175,4536931,234102,Entire home/apt,Manhattan,Upper East Side,0,,4,1,1,199,1,40.781931,-73.949833,30:10.0
24176,4536960,23525298,Entire home/apt,Manhattan,Upper West Side,0,,2,1,1,211,2,40.793139,-73.967993,57:05.3
24177,4537020,23468785,Entire home/apt,Manhattan,Midtown,0,,4,0,1,175,1,40.751187,-73.96953,02:21.7
24178,4537053,12123045,Private room,Manhattan,Lower East Side,0,,2,1,1,117,3,40.716844,-73.981997,43:55.1
24179,4537198,6926899,Private room,Brooklyn,Williamsburg,0,,3,1,1,105,5,40.711302,-73.949384,24:52.3
24180,4537274,23343434,Private room,Brooklyn,Crown Heights,0,,2,1,1,88,1,40.671975,-73.942479,52:51.7
24181,4537297,1509863,Shared room,Queens,Rego Park,1,5,2,1,1,53,1,40.729367,-73.868038,44:14.9
24182,4537389,22927481,Private room,Manhattan,Midtown,0,,4,1,2,468,1,40.763769,-73.981028,47:32.2
24183,4537397,1728978,Entire home/apt,Brooklyn,Williamsburg,0,,4,1,1,205,1,40.705166,-73.944135,26:27.8
24184,4537500,3250450,Private room,Queens,Astoria,0,,1,1,1,64,22,40.766129,-73.931749,24:50.6
24185,4537513,6409414,Entire home/apt,Manhattan,Chelsea,0,,4,1,1,345,3,40.745446,-73.994966,30:12.6
24186,4537520,8737911,Entire home/apt,Brooklyn,Boerum Hill,1,5,2,1,1.5,146,1,40.687503,-73.99027,03:49.2
24187,4537522,10502184,Private room,Brooklyn,Williamsburg,3,5,2,1,1,126,1,40.713879,-73.950992,14:31.0
24188,4537526,22861810,Private room,Manhattan,East Harlem,0,,3,1,1,116,1,40.793669,-73.950772,35:12.8
24189,4537596,11731438,Entire home/apt,Manhattan,Lower East Side,0,,2,1,1,229,1,40.722438,-73.990993,14:54.7
24190,4537605,10309182,Entire home/apt,Brooklyn,Williamsburg,0,,16,3,2,351,3,40.714133,-73.955181,32:06.9
24191,4537649,2175209,Entire home/apt,Manhattan,East Village,0,,4,2,1.5,304,2,40.726226,-73.984787,06:51.4
24192,4537679,2672181,Private room,Brooklyn,Bushwick,1,5,2,1,1,94,1,40.697235,-73.934173,46:28.5
24193,4537745,23529362,Private room,Staten Island,St. George,0,,1,1,1.5,58,1,40.640276,-74.079824,26:08.1
24194,4537790,6859577,Private room,Brooklyn,Flatbush,0,,1,1,1,53,1,40.647787,-73.960192,11:22.4
24195,4537836,2253204,Entire home/apt,Manhattan,Upper West Side,0,,4,1,1,211,5,40.778677,-73.97504,58:04.3
24196,4538019,22384027,Private room,Brooklyn,Brownsville,1,5,2,1,1,57,1,40.669208,-73.915966,59:56.9
24197,4538044,23530830,Private room,Manhattan,Midtown,1,5,2,1,1,82,1,40.76381,-73.976107,02:24.1
24198,4538059,23085666,Entire home/apt,Manhattan,Upper West Side,1,4,4,1,1,174,3,40.800193,-73.958843,14:40.4
24199,4538116,7706016,Entire home/apt,Manhattan,Upper West Side,0,,4,1,1,292,1,40.773926,-73.980734,27:20.3
24200,4538154,5907950,Entire home/apt,Manhattan,Chinatown,0,,2,0,1,170,5,40.715451,-73.991412,32:25.5
24201,4538238,3473330,Entire home/apt,Manhattan,Kips Bay,0,,2,0,1,175,1,40.740099,-73.979943,47:21.0
24202,4538345,2068871,Entire home/apt,Manhattan,Chelsea,0,,5,2,1,493,1,40.742739,-73.998029,43:40.5
24203,4538447,16815037,Entire home/apt,Manhattan,Upper East Side,0,,2,1,1,234,1,40.770318,-73.951991,46:37.9
24204,4538633,23533771,Entire home/apt,Queens,Sunnyside,0,,2,0,1,140,1,40.743288,-73.926254,52:15.0
24205,4538739,23534162,Entire home/apt,Manhattan,Inwood,0,,2,0,1,58,1,40.867662,-73.924473,50:08.2
24206,4538783,22248669,Entire home/apt,Manhattan,Hell's Kitchen,0,,4,2,1,491,5,40.761279,-73.99086,40:28.1
24207,4538817,526744,Private room,Manhattan,Lower East Side,0,,2,1,1,94,10,40.720485,-73.991903,25:36.5
24208,4538833,946246,Private room,Brooklyn,Flatbush,0,,1,1,1,41,1,40.651274,-73.962909,44:21.1
24209,4538901,4806989,Entire home/apt,Brooklyn,Williamsburg,0,,2,1,1,234,1,40.708255,-73.940592,47:04.2
24210,4539040,21498981,Private room,Bronx,Mott Haven,0,,2,1,1,64,2,40.810808,-73.909385,45:02.6
24211,4539172,7567933,Private room,Brooklyn,Williamsburg,0,,2,1,1,88,2,40.709055,-73.951085,02:19.0
24212,4539194,17579903,Entire home/apt,Manhattan,Nolita,0,,4,2,2,1286,5,40.719918,-73.994336,51:44.8
24213,4539325,15084941,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,4,2,1,140,4,40.689063,-73.957919,07:22.9
24214,4539379,23538201,Entire home/apt,Manhattan,Murray Hill,0,,3,1,1,235,5,40.746305,-73.978059,30:48.1
24215,4539393,6476129,Entire home/apt,Brooklyn,Greenpoint,0,,4,2,1,350,2,40.731622,-73.959252,13:47.7
24216,4539413,4192513,Entire home/apt,Brooklyn,Williamsburg,0,,4,2,2,368,3,40.711848,-73.951613,47:07.6
24217,4539447,6123184,Private room,Manhattan,Lower East Side,0,,2,1,1,99,4,40.717658,-73.983575,37:22.5
24218,4539483,2968247,Entire home/apt,Manhattan,Harlem,0,,2,0,1,99,1,40.805827,-73.957115,49:42.6
24219,4539520,23538896,Entire home/apt,Brooklyn,Crown Heights,0,,2,1,1,211,1,40.677713,-73.962864,57:12.4
24220,4539561,16109996,Entire home/apt,Manhattan,Upper West Side,0,,3,1,1,292,2,40.784453,-73.97822,30:28.3
24221,4539595,339912,Entire home/apt,Brooklyn,Williamsburg,4,3.5,4,0,1,175,1,40.712786,-73.962823,14:50.3
24222,4539785,5355960,Entire home/apt,Manhattan,Midtown,0,,3,1,1,229,2,40.753428,-73.965458,41:40.7
24223,4539848,10137720,Entire home/apt,Manhattan,Chelsea,0,,3,1,1,281,1,40.749874,-73.9973,00:18.4
24224,4539943,8581058,Private room,Brooklyn,Bushwick,2,5,2,1,1.5,35,3,40.684808,-73.90655,17:30.7
24225,4539963,2567824,Entire home/apt,Brooklyn,Greenpoint,0,,4,2,2,234,3,40.73552,-73.954579,57:03.7
24226,4540018,23435775,Private room,Manhattan,East Village,0,,2,1,1,111,1,40.721978,-73.983539,45:41.9
24227,4540039,2270198,Entire home/apt,Manhattan,Tribeca,0,,2,1,1,433,2,40.71926,-74.004858,31:31.0
24228,4540055,22914636,Private room,Brooklyn,Bergen Beach,0,,2,1,1,41,1,40.619739,-73.911233,00:05.7
24229,4540186,7352565,Private room,Manhattan,Upper West Side,0,,2,1,1,129,1,40.793735,-73.966579,14:13.9
24230,4540225,384157,Entire home/apt,Manhattan,Morningside Heights,1,4,4,1,1,175,2,40.804429,-73.963381,29:27.7
24231,4540266,18581204,Entire home/apt,Brooklyn,Williamsburg,0,,4,1,1,263,1,40.71199,-73.965535,01:24.3
24232,4540352,9251954,Private room,Brooklyn,Williamsburg,0,,2,1,1,105,1,40.717367,-73.944209,20:02.5
24233,4540478,369615,Entire home/apt,Manhattan,Upper West Side,4,4.5,4,1,1,175,2,40.77758,-73.978751,13:21.3
24234,4540494,23544568,Private room,Manhattan,SoHo,0,,2,1,1,160,2,40.720587,-74.00282,40:42.8
24235,4540515,15688768,Entire home/apt,Brooklyn,Fort Greene,0,,4,1,1,187,3,40.687002,-73.97571,30:25.8
24236,4540530,23544991,Entire home/apt,Queens,Kew Gardens,0,,4,1,1,234,7,40.712861,-73.830175,45:49.6
24237,4540563,2213809,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,2,1,1,151,2,40.681568,-73.928309,37:04.0
24238,4540667,23545800,Entire home/apt,Brooklyn,Sunset Park,0,,4,1,1,176,5,40.66412,-73.99275,10:00.5
24239,4540668,23545899,Private room,Manhattan,Kips Bay,2,,2,1,1,164,1,40.745504,-73.978527,15:23.9
24240,4540691,21961687,Shared room,Manhattan,East Harlem,2,5,1,1,1,58,1,40.797905,-73.93822,37:21.3
24241,4540756,1243559,Private room,Brooklyn,Boerum Hill,6,5,2,1,1,70,1,40.684013,-73.98322,12:25.1
24242,4540774,7267080,Entire home/apt,Manhattan,Upper West Side,2,5,3,1,1,146,2,40.782061,-73.983912,44:45.0
24243,4540842,14654770,Entire home/apt,Manhattan,Stuyvesant Town,0,,5,2,2,421,5,40.735321,-73.975459,35:34.4
24244,4540878,4954964,Entire home/apt,Manhattan,Lower East Side,0,,2,1,1,173,1,40.721221,-73.987425,29:43.7
24245,4540882,4062101,Entire home/apt,Manhattan,West Village,0,,2,0,1,228,1,40.735425,-74.006205,50:31.0
24246,4540927,4044196,Entire home/apt,Manhattan,Civic Center,0,,2,0,1,292,2,40.711931,-74.007598,30:43.2
24247,4540976,18838477,Entire home/apt,Manhattan,East Harlem,0,,6,2,1,263,3,40.790235,-73.94957,02:15.4
24248,4540993,128986,Entire home/apt,Brooklyn,Williamsburg,0,,3,0,1,216,3,40.710698,-73.961681,29:35.9
24249,4541001,23547943,Entire home/apt,Manhattan,Upper East Side,0,,3,1,1,345,1,40.773082,-73.961067,08:44.2
24250,4541061,7324315,Private room,Manhattan,Chinatown,0,,2,1,1,149,3,40.714802,-73.990558,22:39.1
24251,4541079,10703081,Entire home/apt,Manhattan,Theater District,0,,3,1,1,240,1,40.758598,-73.98872,00:16.3
24252,4541080,647100,Private room,Brooklyn,Clinton Hill,0,,2,1,1,116,1,40.683306,-73.965745,04:39.6
24253,4541089,20536731,Private room,Manhattan,East Harlem,0,,2,1,1.5,104,1,40.798301,-73.947884,50:10.1
24254,4541116,683230,Entire home/apt,Manhattan,Upper West Side,0,,2,1,1,234,3,40.780415,-73.984982,02:37.5
24255,4541438,23550509,Shared room,Manhattan,Midtown,1,4,1,1,1,57,1,40.749782,-73.987894,24:45.2
24256,4541587,20898727,Private room,Queens,Sunnyside,0,,2,1,1,104,1,40.74529,-73.916013,37:12.5
24257,4541697,23551785,Private room,Manhattan,Washington Heights,0,,2,1,1,64,1,40.850311,-73.932377,13:56.4
24258,4543719,20756672,Entire home/apt,Manhattan,Upper West Side,0,,2,0,1,194,1,40.77053,-73.988862,32:46.0
24259,4544230,23562612,Private room,Brooklyn,Flatbush,0,,1,1,2,47,1,40.631209,-73.949896,28:09.6
24260,4544361,21497869,Private room,Brooklyn,Kensington,0,,3,1,1,82,2,40.64221,-73.974649,00:34.8
24261,4544595,23432207,Entire home/apt,Manhattan,East Harlem,0,,2,1,1,117,1,40.79763,-73.947545,07:13.0
24262,4544618,19594302,Entire home/apt,Manhattan,Stuyvesant Town,0,,2,1,1,227,1,40.731516,-73.980405,01:47.5
24263,4544682,19504113,Entire home/apt,Brooklyn,Flatbush,0,,10,6,3.5,4327,1,40.635316,-73.955875,35:57.5
24264,4544727,1405539,Entire home/apt,Brooklyn,Williamsburg,1,5,6,3,1,234,3,40.713788,-73.959006,15:52.9
24265,4544793,23564785,Private room,Manhattan,Upper West Side,0,,2,1,1,117,1,40.78393,-73.97713,09:20.3
24266,4544931,6998492,Private room,Manhattan,Nolita,0,,2,1,1.5,175,1,40.720384,-73.994166,00:10.5
24267,4545079,255603,Entire home/apt,Manhattan,Harlem,0,,5,2,1,170,3,40.822665,-73.953956,37:44.4
24268,4545100,1005723,Entire home/apt,Manhattan,Hell's Kitchen,0,,4,1,1,351,2,40.755668,-73.993235,29:53.4
24269,4545198,8691587,Entire home/apt,Brooklyn,Greenpoint,0,,4,2,1,140,1,40.727964,-73.953998,55:43.5
24270,4545295,1391714,Private room,Manhattan,Greenwich Village,0,,2,1,1,175,1,40.728509,-73.999934,20:00.6
24271,4545305,23567207,Entire home/apt,Manhattan,Harlem,0,,6,2,1,292,1,40.824988,-73.945537,09:25.9
24272,4545430,13109213,Private room,Manhattan,Washington Heights,0,,3,1,1,99,1,40.844431,-73.938876,54:42.3
24273,4545538,12357623,Private room,Brooklyn,Greenpoint,0,,2,1,1,175,2,40.733332,-73.956715,19:32.2
24274,4545567,23568182,Entire home/apt,Manhattan,Hell's Kitchen,0,,5,2,2,292,3,40.763947,-73.988596,39:10.3
24275,4545576,80225,Entire home/apt,Manhattan,Lower East Side,3,4.5,3,1,1,198,3,40.722691,-73.988549,23:22.9
24276,4545585,5957400,Entire home/apt,Brooklyn,Cobble Hill,0,,5,2,1,234,2,40.686626,-73.991613,07:29.1
24277,4545686,8489537,Private room,Brooklyn,Williamsburg,0,,2,1,1,88,1,40.7034,-73.933616,54:44.8
24278,4545756,23568514,Private room,Brooklyn,Sunset Park,0,,2,1,1,58,1,40.646542,-74.012101,39:14.5
24279,4545769,23569429,Entire home/apt,Brooklyn,Bushwick,0,,6,3,2,141,1,40.69936,-73.914763,44:00.9
24280,4545881,4524320,Entire home/apt,Manhattan,East Harlem,0,,2,0,1,111,2,40.79252,-73.94655,39:43.1
24281,4545882,23569951,Entire home/apt,Manhattan,Upper East Side,0,,3,0,1,193,1,40.7811,-73.945674,44:38.8
24282,4546034,23570593,Private room,Manhattan,Washington Heights,0,,2,1,1,94,1,40.847694,-73.935123,26:23.5
24283,4546045,1005723,Entire home/apt,Manhattan,Hell's Kitchen,0,,6,2,2,586,2,40.754866,-73.992211,21:09.7
24284,4546046,8489537,Private room,Brooklyn,Williamsburg,0,,3,1,1,147,1,40.704742,-73.935753,25:22.2
